price,date,bedrooms,sqft_lot,standard
1080000.0,2015-03-03,3,21477,high_standard
1080000.0,2014-06-20,3,43560,high_standard
1080000.0,2015-03-10,5,11340,high_standard
1080000.0,2015-02-20,3,1891,high_standard
1080000.0,2015-04-07,3,5800,high_standard
1081000.0,2015-03-23,4,12172,high_standard
1081000.0,2015-04-23,4,4325,high_standard
1084500.0,2015-03-17,4,5000,high_standard
1085000.0,2014-05-15,4,12080,high_standard
1085000.0,2014-06-11,5,6000,high_standard
1085000.0,2015-04-29,3,7500,high_standard
1085000.0,2015-01-06,3,34850,high_standard
1085000.0,2014-08-07,3,4000,high_standard
1085000.0,2015-03-16,3,11019,high_standard
1085000.0,2014-08-27,4,6541,high_standard
1085000.0,2015-04-14,5,13068,high_standard
1085500.0,2014-07-28,4,10830,high_standard
1086000.0,2015-02-09,3,6041,high_standard
1087500.0,2014-07-08,2,11340,high_standard
1088000.0,2014-10-07,3,8113,high_standard
1088000.0,2015-03-17,5,8142,high_standard
1088890.0,2014-07-18,4,11350,high_standard
1089000.0,2015-04-06,5,107157,high_standard
1090000.0,2014-10-28,4,6837,high_standard
1090000.0,2014-05-05,4,141570,high_standard
1093000.0,2015-02-18,4,21894,high_standard
1095000.0,2014-07-21,5,57063,high_standard
1095000.0,2014-11-21,5,12850,high_standard
1095000.0,2014-06-12,0,4764,high_standard
1095000.0,2014-08-28,3,5100,high_standard
1095000.0,2014-06-16,4,8400,high_standard
1095000.0,2014-06-30,4,9143,high_standard
1096500.0,2014-11-11,5,12110,high_standard
1098000.0,2015-04-27,4,16219,high_standard
1098000.0,2014-09-17,6,107362,high_standard
1099500.0,2014-06-03,4,6000,high_standard
1099880.0,2015-03-11,5,6353,high_standard
1100000.0,2015-01-28,3,8570,high_standard
1100000.0,2014-09-05,4,7750,high_standard
1100000.0,2014-10-27,3,7200,high_standard
1100000.0,2014-08-14,3,16857,high_standard
1100000.0,2015-01-05,4,4164,high_standard
1100000.0,2014-10-17,4,5625,high_standard
1100000.0,2014-05-27,3,4050,high_standard
1100000.0,2015-05-04,4,6300,high_standard
1100000.0,2015-03-27,4,9470,high_standard
1100000.0,2015-03-02,5,22547,high_standard
1100000.0,2014-06-03,4,3200,high_standard
1100000.0,2014-10-14,4,41636,high_standard
1100000.0,2014-07-29,4,8540,high_standard
1100000.0,2014-05-20,3,6888,high_standard
1100000.0,2015-02-24,4,40097,high_standard
1100000.0,2014-07-14,4,7597,high_standard
1100000.0,2015-01-27,4,5500,high_standard
1100000.0,2014-10-30,4,8881,high_standard
1100000.0,2014-11-13,5,7620,high_standard
1100000.0,2015-03-24,4,5760,high_standard
1100000.0,2015-03-06,5,18050,high_standard
1100000.0,2014-07-17,4,11774,high_standard
1100000.0,2014-07-03,4,60123,high_standard
1100000.0,2014-06-21,3,20000,high_standard
1100000.0,2014-09-01,3,5000,high_standard
1100000.0,2015-03-13,5,4643,high_standard
1100000.0,2014-12-01,4,13800,high_standard
1100000.0,2014-06-04,5,8737,high_standard
1100000.0,2014-05-28,2,11900,high_standard
1101000.0,2015-03-16,3,4830,high_standard
1102030.0,2014-11-06,5,27311,high_standard
1103990.0,2015-01-22,4,5040,high_standard
1104500.0,2014-09-09,4,8899,high_standard
1105000.0,2014-07-14,5,5000,high_standard
1105000.0,2014-05-13,4,4000,high_standard
1105000.0,2014-12-29,5,7560,high_standard
1107460.0,2014-10-15,4,4760,high_standard
1108000.0,2014-09-16,4,9380,high_standard
1110000.0,2015-02-25,4,6600,high_standard
1110000.0,2015-04-24,4,8640,high_standard
1110000.0,2014-07-30,5,12231,high_standard
1110000.0,2014-12-11,4,19354,high_standard
1110000.0,2014-07-01,5,4000,high_standard
1110000.0,2014-05-07,4,13300,high_standard
1110000.0,2015-04-22,3,31796,high_standard
1112000.0,2014-09-16,4,2650,high_standard
1112500.0,2014-09-23,6,6224,high_standard
1112750.0,2014-10-20,5,3600,high_standard
1115000.0,2015-04-20,4,11191,high_standard
1115000.0,2015-04-27,4,14212,high_standard
1115000.0,2015-02-10,3,22873,high_standard
1115000.0,2014-07-08,4,31931,high_standard
1115500.0,2015-05-05,4,4000,high_standard
1118000.0,2014-07-28,4,16619,high_standard
1120000.0,2014-06-13,5,6660,high_standard
1120000.0,2015-04-09,3,5750,high_standard
1120000.0,2014-06-06,5,18500,high_standard
1120000.0,2014-05-14,4,60373,high_standard
1120280.0,2015-02-12,4,1774,high_standard
1122500.0,2014-12-13,4,62365,high_standard
1125000.0,2015-04-23,4,4000,high_standard
1125000.0,2015-03-30,6,18116,high_standard
1125000.0,2014-05-20,6,3192,high_standard
1125000.0,2015-03-27,4,422096,high_standard
1125000.0,2014-10-24,5,10260,high_standard
1125000.0,2015-03-20,5,13394,high_standard
1125000.0,2014-11-11,5,5640,high_standard
1125000.0,2014-06-13,6,4360,high_standard
1125000.0,2014-10-06,6,9378,high_standard
1125000.0,2014-12-11,4,2600,high_standard
1126000.0,2014-06-04,5,13885,high_standard
1127000.0,2014-07-03,4,8281,high_standard
1127500.0,2015-03-25,6,24700,high_standard
1130000.0,2014-10-21,4,8406,high_standard
1130000.0,2014-05-21,4,8519,high_standard
1130000.0,2014-08-01,4,11200,high_standard
1130000.0,2015-04-27,5,28008,high_standard
1130000.0,2015-04-06,4,8400,high_standard
1130000.0,2014-12-23,4,4649,high_standard
1131000.0,2014-07-08,3,13791,high_standard
1135000.0,2015-04-08,4,10004,high_standard
1135000.0,2014-05-06,4,8103,high_standard
1135000.0,2015-04-23,4,11444,high_standard
1135000.0,2014-12-26,4,17621,high_standard
1135000.0,2014-12-03,5,11237,high_standard
1135000.0,2014-06-20,6,244716,high_standard
1135000.0,2015-03-10,4,4296,high_standard
1135000.0,2014-09-03,4,10602,high_standard
1135250.0,2014-07-08,5,217800,high_standard
1137500.0,2015-04-17,4,4200,high_standard
1138990.0,2014-09-29,5,6530,high_standard
1139990.0,2014-07-23,4,11467,high_standard
1140000.0,2015-01-09,6,20197,high_standard
1140000.0,2014-09-09,4,6500,high_standard
1140000.0,2014-06-25,4,127631,high_standard
1140000.0,2014-07-03,3,33503,high_standard
1142000.0,2014-06-15,4,5801,high_standard
1145000.0,2014-06-26,3,4000,high_standard
1145000.0,2014-07-31,4,18361,high_standard
1145000.0,2014-12-09,4,20242,high_standard
1146800.0,2014-05-15,4,10308,high_standard
1148000.0,2014-08-14,10,10920,high_standard
1149000.0,2014-05-27,4,11533,high_standard
1149000.0,2014-11-10,4,9889,high_standard
1150000.0,2014-06-25,3,18815,high_standard
1150000.0,2015-04-27,4,20609,high_standard
1150000.0,2014-10-14,4,10259,high_standard
1150000.0,2015-01-14,3,6788,high_standard
1150000.0,2014-05-07,4,103382,high_standard
1150000.0,2014-06-06,3,16600,high_standard
1150000.0,2015-04-13,4,30122,high_standard
1150000.0,2014-09-29,3,34848,high_standard
1150000.0,2014-07-03,5,8921,high_standard
1150000.0,2014-11-21,3,75889,high_standard
1150000.0,2014-09-15,4,18000,high_standard
1150000.0,2015-02-05,4,35000,high_standard
1150000.0,2015-01-07,3,15120,high_standard
1150000.0,2014-11-20,4,262666,high_standard
1150000.0,2014-10-06,6,49542,high_standard
1150000.0,2014-08-20,3,9624,high_standard
1150000.0,2014-07-08,3,48743,high_standard
1150000.0,2015-04-02,4,13170,high_standard
1150000.0,2014-07-01,4,10422,high_standard
1150000.0,2014-11-12,4,49091,high_standard
1150000.0,2014-10-06,5,6218,high_standard
1150000.0,2014-06-09,3,10474,high_standard
1150000.0,2014-07-30,4,19767,high_standard
1150000.0,2014-09-11,3,24437,high_standard
1150000.0,2014-10-15,2,9300,high_standard
1150000.0,2015-03-12,4,37034,high_standard
1150000.0,2014-05-22,6,219542,high_standard
1150000.0,2015-02-03,5,8252,high_standard
1151250.0,2014-12-29,4,4875,high_standard
1153000.0,2014-09-16,3,10623,high_standard
1155000.0,2014-06-05,4,8051,high_standard
1155000.0,2014-10-01,3,10464,high_standard
1155000.0,2014-10-23,3,24691,high_standard
1156000.0,2014-11-07,4,12305,high_standard
1157200.0,2014-05-09,4,52889,high_standard
1157400.0,2014-06-24,3,5925,high_standard
1160000.0,2014-07-15,4,43995,high_standard
1160000.0,2014-09-17,4,5450,high_standard
1160000.0,2015-04-06,4,15438,high_standard
1160000.0,2014-07-30,4,10361,high_standard
1160000.0,2015-02-19,5,9680,high_standard
1160000.0,2014-06-18,4,9700,high_standard
1160000.0,2014-07-28,3,5572,high_standard
1160000.0,2014-08-29,4,15724,high_standard
1160000.0,2015-04-02,4,13959,high_standard
1160000.0,2014-11-12,5,7019,high_standard
1161000.0,2014-10-22,4,26742,high_standard
1164000.0,2015-04-07,3,8072,high_standard
1165000.0,2014-10-21,5,15959,high_standard
1165000.0,2014-06-30,3,5001,high_standard
1165000.0,2014-07-16,3,5000,high_standard
1165000.0,2015-02-09,4,10487,high_standard
1165000.0,2015-03-25,4,4500,high_standard
1168000.0,2014-08-14,5,15118,high_standard
1169000.0,2014-08-18,5,13252,high_standard
1169000.0,2014-10-29,5,6000,high_standard
1170000.0,2015-04-02,5,12031,high_standard
1170000.0,2014-06-17,4,6251,high_standard
1170000.0,2014-05-22,3,12130,high_standard
1174660.0,2014-07-17,6,7760,high_standard
1175000.0,2014-12-05,4,20822,high_standard
1175000.0,2014-05-28,3,23180,high_standard
1175000.0,2015-04-30,4,7220,high_standard
1175000.0,2015-04-08,4,10099,high_standard
1175000.0,2014-10-23,4,49503,high_standard
1175000.0,2015-02-05,5,5618,high_standard
1175000.0,2015-05-03,2,7155,high_standard
1175000.0,2015-01-14,4,49658,high_standard
1180000.0,2015-04-24,4,74052,high_standard
1180000.0,2014-10-07,5,94089,high_standard
1180000.0,2014-09-21,5,16553,high_standard
1180000.0,2015-03-28,6,10955,high_standard
1180000.0,2014-06-10,5,6000,high_standard
1180000.0,2014-08-18,4,4000,high_standard
1180500.0,2014-05-22,3,7200,high_standard
1184000.0,2014-06-12,4,7500,high_standard
1185000.0,2014-07-25,3,7875,high_standard
1185000.0,2014-10-01,3,4600,high_standard
1185000.0,2014-06-17,3,5568,high_standard
1185000.0,2014-07-30,4,8622,high_standard
1185000.0,2015-03-14,7,8342,high_standard
1185000.0,2014-05-21,3,40946,high_standard
1185000.0,2014-12-01,4,12895,high_standard
1185000.0,2015-05-07,4,3000,high_standard
1186040.0,2014-09-24,3,6117,high_standard
1187500.0,2014-11-07,4,217800,high_standard
1187500.0,2015-03-30,3,10625,high_standard
1190000.0,2014-06-19,5,19126,high_standard
1190000.0,2015-05-12,3,15788,high_standard
1190000.0,2014-11-12,4,12164,high_standard
1190000.0,2014-05-19,4,6000,high_standard
1190000.0,2014-07-30,3,3333,high_standard
1190000.0,2014-10-13,2,8112,high_standard
1190000.0,2014-06-23,4,13194,high_standard
1190000.0,2015-05-01,3,2700,high_standard
1191000.0,2015-02-11,5,14989,high_standard
1195000.0,2015-01-22,3,1620,high_standard
1195000.0,2014-06-27,5,13297,high_standard
1195000.0,2014-09-10,5,19606,high_standard
1195000.0,2015-01-08,4,9517,high_standard
1195000.0,2015-03-16,3,9645,high_standard
1195000.0,2014-07-08,4,6654,high_standard
1195000.0,2014-07-03,5,18129,high_standard
1197000.0,2014-11-10,4,4407,high_standard
1197350.0,2014-10-15,4,7800,high_standard
1198000.0,2014-07-01,4,3850,high_standard
1199000.0,2014-11-13,4,8400,high_standard
1199500.0,2015-04-24,4,13044,high_standard
1200000.0,2014-06-17,4,9748,high_standard
1200000.0,2015-05-01,4,13114,high_standard
1200000.0,2014-09-23,5,4000,high_standard
1200000.0,2014-09-22,2,17861,high_standard
1200000.0,2014-08-27,4,16643,high_standard
1200000.0,2015-03-31,3,22410,high_standard
1200000.0,2014-08-14,5,2800,high_standard
1200000.0,2015-02-17,4,11688,high_standard
1200000.0,2014-05-23,4,172497,high_standard
1200000.0,2015-04-08,4,4200,high_standard
1200000.0,2014-06-25,4,13470,high_standard
1200000.0,2015-04-27,4,12796,high_standard
1200000.0,2014-08-28,4,19842,high_standard
1200000.0,2014-08-07,5,10576,high_standard
1200000.0,2014-07-05,4,4275,high_standard
1200000.0,2015-04-08,4,8119,high_standard
1200000.0,2014-08-22,3,10842,high_standard
1200000.0,2014-12-30,3,13310,high_standard
1200000.0,2015-02-18,4,10702,high_standard
1200000.0,2014-10-30,3,16622,high_standard
1200000.0,2015-04-23,4,43560,high_standard
1200000.0,2014-10-21,4,13118,high_standard
1200000.0,2014-05-12,3,8078,high_standard
1200000.0,2014-05-02,5,9480,high_standard
1200000.0,2014-10-08,5,4400,high_standard
1200000.0,2014-06-30,4,3360,high_standard
1200690.0,2015-05-05,5,28531,high_standard
1202500.0,2014-07-14,3,28718,high_standard
1205000.0,2014-07-08,4,5500,high_standard
1205000.0,2014-10-21,4,5500,high_standard
1205000.0,2014-12-12,5,13497,high_standard
1205000.0,2015-04-03,4,7650,high_standard
1205000.0,2014-09-15,4,5335,high_standard
1205000.0,2014-08-19,5,8000,high_standard
1206500.0,2015-04-02,3,5520,high_standard
1206690.0,2014-09-12,5,12015,high_standard
1208000.0,2015-04-28,4,10949,high_standard
1208000.0,2015-03-13,3,8520,high_standard
1208000.0,2015-04-04,4,10925,high_standard
1209000.0,2014-09-03,4,26162,high_standard
1210000.0,2014-09-11,3,24740,high_standard
1210000.0,2014-10-13,4,9000,high_standard
1210000.0,2014-12-01,4,6000,high_standard
1210000.0,2015-04-22,4,18069,high_standard
1210000.0,2014-05-28,4,6982,high_standard
1210000.0,2015-04-10,3,13600,high_standard
1211000.0,2015-04-24,4,35120,high_standard
1212500.0,2014-05-20,4,16643,high_standard
1215000.0,2015-04-25,4,9600,high_standard
1215000.0,2014-06-24,4,53574,high_standard
1215000.0,2014-07-14,3,16339,high_standard
1216000.0,2014-05-19,4,8684,high_standard
1218000.0,2015-03-16,4,4750,high_standard
1218000.0,2014-08-13,4,15400,high_standard
1220000.0,2014-10-30,3,7544,high_standard
1220000.0,2014-08-05,4,15367,high_standard
1220000.0,2014-06-23,4,3944,high_standard
1220000.0,2014-05-21,4,3600,high_standard
1220000.0,2014-09-26,4,8125,high_standard
1220000.0,2015-04-17,3,5600,high_standard
1220000.0,2015-05-05,3,6132,high_standard
1222500.0,2014-05-14,4,9444,high_standard
1225000.0,2014-10-07,3,4500,high_standard
1225000.0,2014-07-31,4,95396,high_standard
1225000.0,2014-08-01,3,79279,high_standard
1225000.0,2014-07-16,3,11491,high_standard
1225000.0,2014-05-12,4,16028,high_standard
1225000.0,2015-01-12,3,7700,high_standard
1225000.0,2014-12-31,4,11542,high_standard
1225000.0,2014-05-12,4,101930,high_standard
1225000.0,2014-11-25,5,5000,high_standard
1225000.0,2014-09-10,5,4426,high_standard
1225000.0,2014-08-07,4,5800,high_standard
1225000.0,2015-03-20,6,4320,high_standard
1225000.0,2014-05-06,4,6906,high_standard
1225000.0,2014-06-09,4,16007,high_standard
1225000.0,2014-10-28,4,49456,high_standard
1227500.0,2014-12-05,4,10319,high_standard
1228000.0,2014-06-12,4,44947,high_standard
1229000.0,2014-06-25,4,37034,high_standard
1230000.0,2014-06-30,3,14630,high_standard
1230000.0,2014-09-23,5,6656,high_standard
1230000.0,2015-03-26,3,1967,high_standard
1230000.0,2014-06-10,4,7000,high_standard
1234000.0,2015-03-06,4,4600,high_standard
1234570.0,2015-04-22,2,609,high_standard
1234580.0,2014-06-20,5,6551,high_standard
1236000.0,2015-04-27,3,3852,high_standard
1236300.0,2015-03-26,5,4628,high_standard
1237500.0,2015-04-30,4,49936,high_standard
1237500.0,2014-12-08,4,41327,high_standard
1238000.0,2014-07-25,4,6000,high_standard
1240000.0,2014-09-08,4,6990,high_standard
1240000.0,2014-07-09,5,10327,high_standard
1240000.0,2014-06-12,5,14380,high_standard
1240000.0,2014-06-20,7,13782,high_standard
1240000.0,2015-04-15,4,6139,high_standard
1240000.0,2014-06-10,5,7500,high_standard
1240000.0,2014-06-19,4,13224,high_standard
1240000.0,2014-11-10,3,1973,high_standard
1240420.0,2014-08-04,5,13726,high_standard
1242000.0,2014-11-07,4,10183,high_standard
1242500.0,2015-03-19,4,8500,high_standard
1245000.0,2014-09-04,6,14150,high_standard
1245000.0,2014-12-15,5,8113,high_standard
1245000.0,2014-09-26,3,8400,high_standard
1247000.0,2015-04-14,1,5070,high_standard
1248000.0,2014-10-08,2,3313,high_standard
1249000.0,2015-04-14,4,6000,high_standard
1249000.0,2015-04-14,5,44431,high_standard
1250000.0,2015-03-26,4,11350,high_standard
1250000.0,2014-06-10,4,21755,high_standard
1250000.0,2014-07-09,4,5500,high_standard
1250000.0,2014-11-25,4,13000,high_standard
1250000.0,2014-12-04,5,13874,high_standard
1250000.0,2014-12-12,4,20240,high_standard
1250000.0,2014-12-17,4,12500,high_standard
1250000.0,2014-09-24,4,10043,high_standard
1250000.0,2014-08-27,4,41263,high_standard
1250000.0,2014-07-10,3,5353,high_standard
1250000.0,2015-03-30,5,12719,high_standard
1250000.0,2015-03-10,4,15375,high_standard
1250000.0,2014-06-02,5,13238,high_standard
1250000.0,2014-10-28,3,4815,high_standard
1250000.0,2014-11-10,3,18505,high_standard
1250000.0,2014-06-26,3,8500,high_standard
1250000.0,2014-10-22,5,28300,high_standard
1250000.0,2014-08-02,4,5000,high_standard
1250000.0,2014-08-06,5,32909,high_standard
1250000.0,2015-05-01,5,4798,high_standard
1250000.0,2014-06-24,4,15600,high_standard
1250000.0,2015-04-27,4,217800,high_standard
1250000.0,2014-12-15,3,4944,high_standard
1250000.0,2014-05-08,4,24166,high_standard
1250000.0,2015-03-19,4,7200,high_standard
1250000.0,2014-07-22,4,9240,high_standard
1250000.0,2015-01-26,3,13120,high_standard
1255000.0,2014-05-15,4,7535,high_standard
1255000.0,2015-04-09,4,13100,high_standard
1255780.0,2014-12-30,5,12042,high_standard
1256500.0,2014-05-30,4,13700,high_standard
1258000.0,2014-10-01,4,6000,high_standard
1260000.0,2014-09-29,4,5400,high_standard
1260000.0,2014-11-10,3,8625,high_standard
1260000.0,2015-03-30,2,7225,high_standard
1260000.0,2014-09-25,3,9930,high_standard
1260000.0,2014-07-31,4,9003,high_standard
1260000.0,2014-10-10,3,3960,high_standard
1260500.0,2014-07-14,4,16950,high_standard
1262000.0,2014-07-17,2,3917,high_standard
1264000.0,2014-05-12,4,9170,high_standard
1265000.0,2014-12-02,4,6000,high_standard
1265000.0,2015-02-23,3,5657,high_standard
1265000.0,2015-04-22,4,2646,high_standard
1265000.0,2014-09-11,4,3604,high_standard
1266520.0,2014-09-15,3,9576,high_standard
1267500.0,2015-05-07,4,13404,high_standard
1268890.0,2015-05-04,5,35192,high_standard
1270000.0,2014-05-16,4,8313,high_standard
1270000.0,2014-12-04,5,9520,high_standard
1270000.0,2014-06-04,5,17204,high_standard
1272000.0,2014-12-23,4,4000,high_standard
1272000.0,2014-09-29,4,13729,high_standard
1272500.0,2015-04-02,4,5000,high_standard
1274950.0,2014-07-31,4,8850,high_standard
1275000.0,2014-11-06,4,8126,high_standard
1275000.0,2014-12-17,4,10766,high_standard
1275000.0,2014-10-03,4,8448,high_standard
1275000.0,2014-05-20,4,7861,high_standard
1275000.0,2014-08-28,6,27490,high_standard
1275000.0,2014-07-07,3,46609,high_standard
1275000.0,2014-12-09,4,16454,high_standard
1278000.0,2014-07-30,4,17832,high_standard
1280000.0,2014-06-06,4,3600,high_standard
1280000.0,2014-08-08,9,5000,high_standard
1280000.0,2015-04-03,4,4120,high_standard
1280000.0,2014-07-06,4,4620,high_standard
1280000.0,2014-09-25,4,4500,high_standard
1280000.0,2015-02-10,5,9500,high_standard
1280000.0,2014-12-15,4,5500,high_standard
1280000.0,2014-06-25,4,17398,high_standard
1280600.0,2014-10-20,4,15450,high_standard
1284000.0,2015-02-13,5,9466,high_standard
1285000.0,2014-05-28,4,10800,high_standard
1285000.0,2014-10-16,4,3800,high_standard
1285000.0,2015-01-30,3,9200,high_standard
1285000.0,2015-03-26,5,5100,high_standard
1285000.0,2014-07-30,4,14450,high_standard
1288000.0,2015-01-21,3,12625,high_standard
1288000.0,2015-03-20,5,11358,high_standard
1288000.0,2014-08-15,4,13175,high_standard
1289000.0,2015-01-02,4,2261,high_standard
1289000.0,2014-06-23,3,11394,high_standard
1289000.0,2014-09-10,5,4060,high_standard
1289990.0,2015-02-02,5,8030,high_standard
1290000.0,2015-03-17,5,290980,high_standard
1290000.0,2015-04-16,4,7200,high_standard
1295000.0,2014-12-09,5,8504,high_standard
1295000.0,2015-04-21,5,9270,high_standard
1295000.0,2015-03-24,3,5350,high_standard
1295000.0,2015-05-08,5,15246,high_standard
1295000.0,2014-11-05,3,12690,high_standard
1295000.0,2015-03-12,4,90169,high_standard
1295000.0,2015-03-31,4,4000,high_standard
1295000.0,2014-08-21,2,19449,high_standard
1295650.0,2014-06-24,0,28008,high_standard
1297000.0,2014-07-01,6,9420,high_standard
1298000.0,2014-08-23,4,5658,high_standard
1298000.0,2014-06-03,4,10125,high_standard
1298890.0,2015-03-23,5,10800,high_standard
1299890.0,2014-08-05,5,5929,high_standard
1300000.0,2015-01-12,4,11857,high_standard
1300000.0,2014-06-20,5,7800,high_standard
1300000.0,2014-07-15,5,6400,high_standard
1300000.0,2015-04-07,3,16365,high_standard
1300000.0,2014-06-05,6,3880,high_standard
1300000.0,2014-07-23,4,14021,high_standard
1300000.0,2014-10-10,5,19180,high_standard
1300000.0,2014-10-02,4,4160,high_standard
1300000.0,2014-07-25,4,5500,high_standard
1300000.0,2014-05-20,4,74052,high_standard
1300000.0,2015-02-25,3,15021,high_standard
1300000.0,2015-03-02,5,33310,high_standard
1300000.0,2014-11-24,6,32670,high_standard
1300000.0,2014-05-12,4,9687,high_standard
1300000.0,2015-04-02,5,7680,high_standard
1300000.0,2014-07-02,4,21600,high_standard
1300000.0,2014-07-25,3,7752,high_standard
1300000.0,2014-06-06,4,6002,high_standard
1300000.0,2015-03-16,3,7936,high_standard
1300000.0,2014-07-07,4,4000,high_standard
1300000.0,2014-11-13,3,5979,high_standard
1302000.0,2015-04-23,4,5334,high_standard
1305000.0,2014-07-31,5,4080,high_standard
1305000.0,2015-04-27,4,5000,high_standard
1306000.0,2014-08-01,5,8100,high_standard
1307000.0,2014-05-08,5,3200,high_standard
1308000.0,2014-09-09,5,7863,high_standard
1309500.0,2014-06-19,4,13912,high_standard
1309500.0,2014-06-30,4,12215,high_standard
1310000.0,2014-11-25,5,16600,high_standard
1310000.0,2015-05-27,4,5000,high_standard
1310000.0,2015-01-21,2,3938,high_standard
1311000.0,2014-11-17,4,5625,high_standard
1312000.0,2015-01-21,3,6300,high_standard
1313000.0,2015-02-20,6,7200,high_standard
1315000.0,2014-05-12,4,3997,high_standard
1315000.0,2015-02-13,5,36342,high_standard
1315000.0,2014-09-24,4,6105,high_standard
1315000.0,2014-12-08,4,10292,high_standard
1320000.0,2014-11-17,4,10369,high_standard
1320000.0,2014-12-20,4,3600,high_standard
1320000.0,2014-07-29,4,11843,high_standard
1320000.0,2014-12-19,3,42693,high_standard
1320000.0,2014-07-25,3,20104,high_standard
1320000.0,2014-06-20,4,36200,high_standard
1321500.0,2015-04-08,3,12968,high_standard
1321620.0,2014-08-25,5,19447,high_standard
1324050.0,2014-11-11,3,4080,high_standard
1325000.0,2014-06-12,5,20158,high_standard
1325000.0,2014-05-23,4,7920,high_standard
1325000.0,2014-10-01,3,5504,high_standard
1325000.0,2014-06-20,4,6280,high_standard
1325000.0,2015-04-30,3,8400,high_standard
1325000.0,2014-08-08,4,37076,high_standard
1325000.0,2015-03-06,4,3672,high_standard
1325000.0,2014-06-17,4,16526,high_standard
1325000.0,2014-07-29,3,76665,high_standard
1325000.0,2014-08-11,4,4800,high_standard
1325000.0,2014-07-10,6,10213,high_standard
1325000.0,2014-06-19,4,3600,high_standard
1325000.0,2014-11-24,3,5000,high_standard
1325000.0,2014-10-01,4,4760,high_standard
1325000.0,2015-02-23,3,2758,high_standard
1326000.0,2015-02-25,3,8330,high_standard
1328000.0,2015-04-20,5,10796,high_standard
1328000.0,2015-03-24,4,4640,high_standard
1330000.0,2015-04-07,4,9776,high_standard
1330000.0,2014-06-25,3,2885,high_standard
1333000.0,2014-11-13,4,5126,high_standard
1335000.0,2014-06-13,5,5800,high_standard
1335000.0,2014-11-21,4,202554,high_standard
1335000.0,2014-12-18,4,13342,high_standard
1337500.0,2014-10-30,4,21074,high_standard
1338750.0,2014-09-05,3,38869,high_standard
1339000.0,2015-01-30,4,6349,high_standard
1339000.0,2014-10-21,4,34689,high_standard
1339000.0,2014-06-09,4,19387,high_standard
1340000.0,2014-05-07,3,5500,high_standard
1340000.0,2014-07-21,4,4905,high_standard
1340000.0,2014-06-26,4,5040,high_standard
1345000.0,2015-03-25,4,4920,high_standard
1346400.0,2014-05-12,5,20021,high_standard
1348000.0,2015-04-29,4,9827,high_standard
1348000.0,2014-10-31,5,5971,high_standard
1349000.0,2015-04-30,4,8611,high_standard
1350000.0,2015-04-23,5,38816,high_standard
1350000.0,2014-07-28,5,14984,high_standard
1350000.0,2015-03-03,4,12495,high_standard
1350000.0,2015-03-11,3,65005,high_standard
1350000.0,2014-09-03,4,20388,high_standard
1350000.0,2014-06-09,4,15907,high_standard
1350000.0,2015-01-28,4,7440,high_standard
1350000.0,2014-08-01,3,9600,high_standard
1350000.0,2014-09-26,4,9525,high_standard
1350000.0,2015-03-17,4,10296,high_standard
1350000.0,2014-09-09,4,5164,high_standard
1350000.0,2014-08-05,4,61419,high_standard
1350000.0,2014-11-12,4,5217,high_standard
1350000.0,2014-07-21,3,5500,high_standard
1350000.0,2015-04-23,4,89298,high_standard
1350000.0,2015-05-07,4,3728,high_standard
1355000.0,2014-05-29,5,13703,high_standard
1355000.0,2014-08-14,5,13990,high_standard
1355000.0,2015-04-24,3,21399,high_standard
1355000.0,2014-07-09,4,11000,high_standard
1355000.0,2014-06-25,3,4775,high_standard
1356920.0,2014-07-01,4,5800,high_standard
1360000.0,2015-02-24,2,14138,high_standard
1360000.0,2015-03-23,4,12626,high_standard
1360000.0,2014-07-07,4,108900,high_standard
1362500.0,2014-10-09,3,21318,high_standard
1364000.0,2015-02-23,4,8960,high_standard
1365000.0,2014-07-14,2,3444,high_standard
1365000.0,2014-10-07,4,57346,high_standard
1365000.0,2014-05-30,3,6000,high_standard
1365000.0,2014-06-11,5,17258,high_standard
1370000.0,2014-06-06,2,16940,high_standard
1370000.0,2015-04-14,5,13843,high_standard
1370000.0,2014-05-09,4,9450,high_standard
1375000.0,2014-10-29,5,5042,high_standard
1375000.0,2014-10-24,4,9523,high_standard
1375000.0,2014-10-22,3,10572,high_standard
1375000.0,2014-07-15,5,22763,high_standard
1375000.0,2015-01-21,4,4500,high_standard
1375000.0,2014-12-24,5,13405,high_standard
1378000.0,2014-12-09,5,12230,high_standard
1378000.0,2015-04-03,5,8680,high_standard
1378600.0,2015-01-14,5,6360,high_standard
1379900.0,2014-07-23,3,38038,high_standard
1380000.0,2015-03-05,6,10312,high_standard
1380000.0,2015-05-12,5,18827,high_standard
1381000.0,2014-05-27,4,9525,high_standard
1384000.0,2014-06-18,4,12103,high_standard
1385000.0,2014-09-11,3,3600,high_standard
1385000.0,2014-08-22,3,6000,high_standard
1385000.0,2014-08-11,4,15365,high_standard
1385000.0,2014-07-30,4,7200,high_standard
1385000.0,2015-04-10,4,181319,high_standard
1385000.0,2014-05-30,6,20000,high_standard
1385000.0,2014-11-10,5,6480,high_standard
1387000.0,2015-04-21,4,24767,high_standard
1387000.0,2015-04-21,4,10880,high_standard
1387800.0,2014-06-26,3,5500,high_standard
1388000.0,2015-03-27,5,11340,high_standard
1388000.0,2014-06-26,4,20001,high_standard
1388000.0,2014-09-22,4,17400,high_standard
1388000.0,2015-04-28,4,20384,high_standard
